timestamp,mode,armed,roll_deg,pitch_deg,yaw_deg,rollspeed,pitchspeed,yawspeed,x,y,z,vx,vy,vz,speed_h,altitude_agl,battery_pct,battery_v,current_a0,current_a1,voltage_s1,voltage_s2,relay,distance_m
2026-03-26 16:43:00.542,OFFBOARD,True,0.113,-1.948,4.661,-0.067,-0.0387,-0.0473,0.595,-0.7255,-3.0691,0.0591,0.0363,0.0476,0.069,3.069,54,14.499,0.0,0.0,0.0,0.03,ON,3.06
2026-03-26 16:43:01.548,OFFBOARD,True,0.334,-1.879,5.835,-0.0198,-0.0498,0.0207,0.5985,-0.7204,-3.0157,0.0664,0.0002,0.0551,0.066,3.016,54,14.499,0.0,0.0,0.0,0.03,ON,3.02
2026-03-26 16:43:02.554,OFFBOARD,True,0.355,-1.493,6.293,-0.0059,0.0415,-0.036,0.6398,-0.6983,-2.9636,0.0535,-0.0032,0.0516,0.054,2.964,54,14.485,0.0,0.0,0.0,0.03,ON,2.97
2026-03-26 16:43:03.562,OFFBOARD,True,-0.393,-1.57,5.383,0.0354,-0.0565,0.0107,0.6484,-0.623,-2.9101,0.0395,-0.0209,0.0468,0.045,2.91,54,14.485,0.0,0.0,0.0,0.03,ON,2.89
2026-03-26 16:43:04.570,OFFBOARD,True,-0.369,-1.314,6.028,0.0502,-0.0187,0.0279,0.6882,-0.6324,-2.8558,0.0017,-0.0673,0.0497,0.067,2.856,54,14.479,0.0,0.0,0.0,0.03,ON,2.84
2026-03-26 16:43:05.575,OFFBOARD,True,1.143,-1.55,8.166,0.0605,0.0779,0.0604,0.7368,-0.7388,-2.7858,-0.0141,-0.0931,0.0574,0.094,2.786,54,14.479,0.0,0.0,0.0,0.03,ON,2.78
2026-03-26 16:43:06.579,OFFBOARD,True,1.001,-1.113,7.574,0.0229,-0.086,-0.0792,0.7617,-0.7938,-2.7347,-0.0481,0.0272,0.0575,0.055,2.735,54,14.469,0.0,0.0,0.0,0.03,ON,2.72
2026-03-26 16:43:07.589,OFFBOARD,True,-0.402,-1.089,6.847,0.0048,-0.0316,0.0307,0.7468,-0.6986,-2.6782,-0.0427,0.0778,0.0605,0.089,2.678,54,14.469,0.0,0.0,0.0,0.03,ON,2.67
2026-03-26 16:43:08.594,OFFBOARD,True,-0.295,-1.133,7.401,0.0544,-0.0492,0.0114,0.7449,-0.6355,-2.6203,-0.0451,-0.0216,0.055,0.05,2.62,54,14.478,0.0,0.0,0.0,0.03,ON,2.6
2026-03-26 16:43:09.600,OFFBOARD,True,0.595,-1.669,6.657,0.042,-0.0729,-0.0165,0.7367,-0.7149,-2.5549,-0.0524,-0.069,0.0685,0.087,2.555,54,14.478,0.0,0.0,0.0,0.03,ON,2.54
